Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Medical specialties,257753,CARDIAC OUTPATIENTS,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-0.74,"-£11,832.78",,,Cardiology,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Agency,-0.74,
,Medical specialties,257754,Fleming Ward,Pay,Nursing,2025-04,,WTE,-29.59,"-£131,926.51",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-29.59,
,Medical specialties,257754,Fleming Ward,Pay,Nursing,2025-04,,WTE,-8.11,"-£38,745.94",,,Cardiology,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-8.11,
,Medical specialties,257754,Fleming Ward,Pay,Admin & Clerical,2025-04,,WTE,-1.00,"-£3,232.57",,,Cardiology,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Medical specialties,257760,RESPIRATORY PHYSIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-1.00,"-£5,285.73",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Medical specialties,257761,Harold Ward,Pay,Nursing,2025-04,,WTE,-47.43,"-£201,208.13",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-47.43,
,Medical specialties,257761,Harold Ward,Pay,Nursing,2025-04,,WTE,-9.16,"-£42,324.32",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-9.16,
,Medical specialties,257761,Harold Ward,Pay,Admin & Clerical,2025-04,,WTE,-1.00,"-£2,774.79",,,Respiratory Medicine,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Women's Services,258009,CHAMBERLEN,Pay,Nursing,2025-04,,WTE,-19.70,"-£95,190.92",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-19.70,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Nursing,2025-04,,WTE,-0.41,"-£2,498.26",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.41,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Nursing,2025-04,,WTE,-6.40,"-£23,911.42",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-6.40,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Admin & Clerical,2025-04,,WTE,-1.80,"-£5,210.13",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.80,
,Women's Services,258010,ANTE-NATAL CLINIC,Pay,Nursing,2025-04,,WTE,0.00,£536.29,,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,0.00,
,Women's Services,258011,SAMSON WARD,Pay,Nursing,2025-04,,WTE,-21.29,"-£114,013.09",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-21.29,
,Women's Services,258011,SAMSON WARD,Pay,Nursing,2025-04,,WTE,-31.63,"-£129,422.18",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-31.63,
,Women's Services,258011,SAMSON WARD,Pay,Nursing,2025-04,,WTE,-0.79,"-£6,025.32",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.79,
,Women's Services,258012,BIRTHING UNIT,Pay,Nursing,2025-04,,WTE,-14.54,"-£62,602.36",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-14.54,
,Women's Services,258013,LABOUR WARD,Pay,Nursing,2025-04,,WTE,-41.45,"-£216,580.12",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-41.45,
,Women's Services,258014,WOMENS HEALTH ADMIN,Pay,Admin & Clerical,2025-04,,WTE,-16.79,"-£49,392.16",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-16.79,
,Women's Services,258015,LMS,Pay,Snr Managers,2025-04,,WTE,-1.00,"-£4,691.09",,,Maternity,,"Family, Diagnostics and Community",Senior Managers,Substantive,-1.00,
,Women's Services,258015,LMS,Pay,Nursing,2025-04,,WTE,-3.64,"-£19,363.15",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-3.64,
,Women's Services,258015,LMS,Pay,Admin & Clerical,2025-04,,WTE,-2.00,"-£6,046.35",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-2.00,
,Women's Services,258015,LMS,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-0.50,"-£3,032.28",,,Maternity,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-0.50,
,Women's Services,258016,COMMUNITY MIDWIVES,Pay,Nursing,2025-04,,WTE,-0.80,"-£5,348.13",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.80,
,Women's Services,258016,COMMUNITY MIDWIVES,Pay,Nursing,2025-04,,WTE,-46.51,"-£237,921.58",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-46.51,
,Women's Services,258016,COMMUNITY MIDWIVES,Pay,Admin & Clerical,2025-04,,WTE,-1.30,"-£3,272.64",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.30,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Snr Managers,2025-04,,WTE,-1.00,"-£7,586.73",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Senior Managers,Substantive,-1.00,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Nursing,2025-04,,WTE,-12.18,"-£90,251.18",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-12.18,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Admin & Clerical,2025-04,,WTE,-6.00,"-£24,619.65",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-6.00,
,"Family, Diagnostics and Community Management",258018,WOMENS HEALTH MANAGEMENT,Pay,Admin & Clerical,2025-04,,WTE,-0.94,"-£7,591.68",,,"Family, Diagnostics and Community Management",,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.94,
,Women's Services,258019,SPECIALIST MIDWIVES,Pay,Nursing,2025-04,,WTE,-19.14,"-£103,137.60",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-19.14,
,Women's Services,258019,SPECIALIST MIDWIVES,Pay,Admin & Clerical,2025-04,,WTE,-1.00,"-£2,958.89",,,Maternity,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Women's Services,258020,MFAU,Pay,Nursing,2025-04,,WTE,-13.22,"-£61,982.50",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-13.22,
,Women's Services,258022,EAST & HERTS BOOKING TEAM,Pay,Nursing,2025-04,,WTE,-4.51,"-£21,529.71",,,Maternity,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-4.51,
,Women's Services,258024,EPU/GAMBU,Pay,Nursing,2025-04,,WTE,-12.93,"-£56,364.44",,,Gynaecology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-12.93,
,Women's Services,258024,EPU/GAMBU,Pay,Nursing,2025-04,,WTE,-1.94,"-£6,949.18",,,Gynaecology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-1.94,
,Women's Services,258025,PAH MED STAFFING WOMENS HLTH,Pay,Medical,2025-04,,WTE,-46.10,"-£467,970.69",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Substantive,-46.10,
,Women's Services,258025,PAH MED STAFFING WOMENS HLTH,Pay,Medical,2025-04,,WTE,-1.50,"-£27,445.00",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Bank,-1.50,
,Women's Services,258025,PAH MED STAFFING WOMENS HLTH,Pay,Medical,2025-04,,WTE,-0.32,"-£3,016.12",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Agency,-0.32,
,Women's Services,258026,WOMENS HEALTH ADDTNL SESSIONS,Pay,Medical,2025-04,,WTE,0.00,"-£7,432.75",,,Maternity,,"Family, Diagnostics and Community",Medical Staff,Substantive,0.00,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,Nursing,2025-04,,WTE,-31.47,"-£152,399.31",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-31.47,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,Nursing,2025-04,,WTE,-2.94,"-£24,456.51",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-2.94,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-1.00,"-£5,623.10",,,Neonatal,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,0.00,-£661.92,,,Neonatal,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,0.00,
,"Babies, children and young people",258027,NEO-NATAL UNIT,Pay,Admin & Clerical,2025-04,,WTE,-2.50,"-£7,689.22",,,Neonatal,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-2.50,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Nursing,2025-04,,WTE,-27.58,"-£120,767.56",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-27.58,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Nursing,2025-04,,WTE,-6.76,"-£49,415.70",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-6.76,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,0.00,-£136.63,,,Paediatrics,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,0.00,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Admin & Clerical,2025-04,,WTE,-0.60,"-£1,626.62",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.60,
,"Babies, children and young people",258028,DOLPHIN WARD,Pay,Nursing,2025-04,,WTE,-0.28,"-£1,073.19",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.28,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Nursing,2025-04,,WTE,-27.27,"-£118,930.11",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-27.27,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Nursing,2025-04,,WTE,-13.56,"-£99,189.10",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-13.56,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Admin & Clerical,2025-04,,WTE,-0.95,"-£3,644.95",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.95,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Admin & Clerical,2025-04,,WTE,-7.63,"-£24,829.40",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-7.63,
,"Babies, children and young people",258029,CHILDREN & YOUNG PEOPLE A&E,Pay,Nursing,2025-04,,WTE,-0.21,-£140.72,,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Agency,-0.21,
,"Babies, children and young people",258030,COMMUNITY NEO-NATAL TEAM,Pay,Nursing,2025-04,,WTE,-2.42,"-£13,176.51",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.42,
,"Babies, children and young people",258031,PAEDIATRIC OUTPATIENTS,Pay,Nursing,2025-04,,WTE,-0.49,"-£2,086.25",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.49,
,"Babies, children and young people",258031,PAEDIATRIC OUTPATIENTS,Pay,Nursing,2025-04,,WTE,-1.76,"-£6,589.10",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1.76,
,"Babies, children and young people",258032,PAEDIATRIC DIABETES,Pay,Nursing,2025-04,,WTE,-2.19,"-£14,072.46",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.19,
,"Babies, children and young people",258032,PAEDIATRIC DIABETES,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-1.00,"-£5,863.08",,,Paediatrics,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,"Babies, children and young people",258032,PAEDIATRIC DIABETES,Pay,Admin & Clerical,2025-04,,WTE,-0.56,"-£1,608.90",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.56,
,"Babies, children and young people",258033,CHILD HEALTH ADMIN,Pay,Admin & Clerical,2025-04,,WTE,-0.80,"-£2,539.95",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.80,
,"Babies, children and young people",258034,MRC NEWBORN HEARING,Pay,Snr Managers,2025-04,,WTE,-0.50,"-£2,742.51",,,Neonatal,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.50,
,"Babies, children and young people",258034,MRC NEWBORN HEARING,Pay,Nursing,2025-04,,WTE,-3.20,"-£9,905.78",,,Neonatal,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-3.20,
,"Babies, children and young people",258035,CHILD DTH SPLST NRSNG R R,Pay,Nursing,2025-04,,WTE,-4.35,"-£24,332.65",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-4.35,
,"Babies, children and young people",258035,CHILD DTH SPLST NRSNG R R,Pay,Admin & Clerical,2025-04,,WTE,-1.80,"-£7,434.48",,,Paediatrics,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.80,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Medical,2025-04,,WTE,-48.30,"-£436,619.30",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Substantive,-48.30,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Medical,2025-04,,WTE,-1.92,"-£26,780.57",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Bank,-1.92,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Nursing,2025-04,,WTE,-2.00,"-£14,415.29",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.00,
,"Babies, children and young people",258036,CHILD HEALTH MEDICAL,Pay,Medical,2025-04,,WTE,0.00,"-£1,865.51",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Agency,0.00,
,"Babies, children and young people",258037,CHILD HEALTH ADDTNL SESSIONS,Pay,Medical,2025-04,,WTE,0.00,"-£6,452.99",,,Paediatrics,,"Family, Diagnostics and Community",Medical Staff,Substantive,0.00,
,"Babies, children and young people",258042,Paediatric CNS,Pay,Nursing,2025-04,,WTE,-9.69,"-£53,287.28",,,Paediatrics,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-9.69,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-04,,WTE,-3.72,"-£43,492.33",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-3.72,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-04,,WTE,0.00,"-£9,388.65",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Bank,0.00,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2025-04,,WTE,-1.00,"-£5,549.29",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1.00,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-04,,WTE,-5.20,"-£56,911.01",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-5.20,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2025-04,,WTE,0.00,£0.10,,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2025-04,,WTE,-1.00,"-£3,323.91",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-04,,WTE,-1.00,"-£15,906.79",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,-1.00,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-04,,WTE,0.00,-£180.41,,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0.00,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2025-04,,WTE,-2.48,"-£13,688.62",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.48,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-04,,WTE,-0.30,"-£2,193.20",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.30,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-04,,WTE,-13.96,"-£38,250.17",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-13.96,
,Outpatients and Diagnostics,258408,SECRETARIAT,Pay,Admin & Clerical,2025-04,,WTE,-51.47,"-£163,845.75",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-51.47,
,Outpatients and Diagnostics,258409,MEDICAL RECORDS,Pay,Snr Managers,2025-04,,WTE,-1.00,"-£6,024.01",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Senior Managers,Substantive,-1.00,
,Outpatients and Diagnostics,258409,MEDICAL RECORDS,Pay,Admin & Clerical,2025-04,,WTE,-23.19,"-£64,683.17",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-23.19,
,Outpatients and Diagnostics,258410,RADIOLOGY ADMIN,Pay,Admin & Clerical,2025-04,,WTE,-27.41,"-£80,234.77",,,Radiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-27.41,
,Community Services,258414,BREAST CARE NURSING,Pay,Nursing,2025-04,,WTE,-5.12,"-£28,954.30",,,Breast Unit,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-5.12,
,Community Services,258414,BREAST CARE NURSING,Pay,Admin & Clerical,2025-04,,WTE,-0.72,"-£2,375.21",,,Breast Unit,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.72,
,Community Services,258415,BREAST SURGERY,Pay,Medical,2025-04,,WTE,-6.60,"-£69,926.76",,,Breast Unit,,"Family, Diagnostics and Community",Medical Staff,Substantive,-6.60,
,Community Services,258415,BREAST SURGERY,Pay,Medical,2025-04,,WTE,0.00,-£10.94,,,Breast Unit,,"Family, Diagnostics and Community",Medical Staff,Bank,0.00,
,Community Services,258415,BREAST SURGERY,Pay,Medical,2025-04,,WTE,0.00,"£4,504.29",,,Breast Unit,,"Family, Diagnostics and Community",Medical Staff,Agency,0.00,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-11.36,"-£45,055.44",,,Audiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-11.36,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-0.47,"-£2,784.35",,,Audiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.47,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,Admin & Clerical,2025-04,,WTE,0.00,£0.82,,,Audiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Outpatients and Diagnostics,258416,AUDIOLOGY,Pay,Admin & Clerical,2025-04,,WTE,-1.00,"-£2,923.57",,,Audiology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1.00,
,Outpatients and Diagnostics,258426,RADIOLOGY MANAGEMENT,Pay,Snr Managers,2025-04,,WTE,-0.90,"-£5,785.46",,,Radiology,,"Family, Diagnostics and Community",Senior Managers,Substantive,-0.90,
,Outpatients and Diagnostics,258426,RADIOLOGY MANAGEMENT,Pay,Medical,2025-04,,WTE,-17.25,"-£235,950.21",,,Radiology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-17.25,
,Outpatients and Diagnostics,258427,SONOGRAPHERS,Pay,"Scientific, Therapeutic & Tech",2025-04,,WTE,-14.28,"-£95,375.89",,,Radiology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-14.28,
